school_type_1,gada,act_composite,sat_total,grad_rate,ayp_over_status,years_ayp,admin_avg_salary,admmas_pnt,admin_fte_total,admin_male,admin_female,admin_avg_year_exp,saratio,tch_avg_salary,tch_fte_total,tch_male,tch_female,tch_avg_year_exp,tchmas_pnt,stratio,fte_total,asian_pct,black_pct,hisp_pct,natamer_pct,multi_pct,other_pct,white_pct,female_pct,male_pct,fr_lunch_pct,swd_pct,lep_pct,truancy_pct,total_disc_action,total_disc_students,disc_action_ps,oss_per,exp_per,alt_per,iss_per,corp_per,adm_bk_pnt,adm_wt_pnt,adm_hp_pnt,adm_as_pnt,adm_ind_pnt,adm_mult_pnt,adm_other_pnt,tch_bk_pnt,tch_wt_pnt,tch_hp_pnt,tch_as_pnt,tch_ind_pnt,tch_mult_pnt,tch_other_pnt
4,50,16.6000003814697,829,66.1999969482422,0,0,71.3808,100,5,2,3,16.6000003814697,393.399993896484,48.7594337463379,94.75,35,60,11.3789472579956,57.8947372436523,20.7052631378174,1967,0.00355871883220971,0.962379276752472,0.012709709815681,0.00101677677594125,0.0157600399106741,0.016776816919446,0.00457549560815096,0.495170295238495,0.504829704761505,0.554143369197845,0.0869344174861908,0.00829187408089638,0.236088380217552,1910,808,0.971021831035614,0.608376979827881,0,0.0104712042957544,0.37539267539978,0,1,0,0,0,0,0,0,0.852631568908691,0.126315787434578,0.0105263162404299,0.0105263162404299,0,0,0
4,250,21,963,81.1999969482422,1,6,72.6231016666667,100,6,3,3,16.5,294.666656494141,43.5086631774902,111.449996948242,48,67,8.4956521987915,41.7391319274902,15.3739128112793,1768,0.0141402715817094,0.0452488698065281,0.0231900457292795,0.00169683259446174,0.00848416332155466,0.0101809957996011,0.90723979473114,0.513009071350098,0.486990958452225,0.174773752689362,0.0904977396130562,0.00360144046135247,0.169979080557823,1277,476,0.722285091876984,0.18794047832489,0,0.00704776821658015,0.703210651874542,0,0.16666667163372,0.833333313465118,0,0,0,0,0,0.0260869562625885,0.947826087474823,0.0173913035541773,0.00869565177708864,0,0,0
4,40,17,891,67.0999984741211,1,2,68.2274440697674,50,2.57999992370605,2,2,21,134.5,39.899299621582,29.7099990844727,14,17,8.80645179748535,38.7096786499023,17.3548393249512,538,0.0167286247014999,0.276951670646667,0.0687732324004173,0.00185873603913933,0.0148698883131146,0.0167286247014999,0.620817840099335,0.511152386665344,0.488847583532333,0.624535322189331,0.079925648868084,0.0159680638462305,0.111801244318485,840,307,1.56133830547333,0.226190477609634,0.00476190494373441,0,0.569047629833221,0,0.25,0.75,0,0,0,0,0,0.0322580635547638,0.935483872890472,0.0322580635547638,0,0,0,0
4,70,18,888,76.4000015258789,1,1,84.41004,100,5,4,1,18.3999996185303,359,47.963005065918,101.290000915527,41,61,12.0196075439453,48.0392150878906,17.5980396270752,1795,0.0167130921036005,0.72033429145813,0.0490250699222088,0.000557103077881038,0.0295264627784491,0.0300835650414228,0.183844015002251,0.487465173006058,0.51253479719162,0.385515332221985,0.102506965398788,0.0105386413633823,0.202664121985435,1459,614,0.812813341617584,0.474982857704163,0.00411240570247173,0.00548320775851607,0.49143248796463,0,0.400000005960464,0.600000023841858,0,0,0,0,0,0.274509817361832,0.686274528503418,0.0392156876623631,0,0,0,0
4,386.660003662109,19.7999992370605,996,78.4000015258789,0,0,73.68041375,100,8,4,4,24,336.25,47.889217376709,149.251693725586,46,108,15.1363639831543,59.0909080505371,17.4675331115723,2690,0.0122676575556397,0.253903359174728,0.0215613376349211,0.00223048334009945,0.014126393944025,0.0163568779826164,0.695910751819611,0.501858711242676,0.498141258955002,0.303345710039139,0.104832716286182,0.00509604066610336,0.126150697469711,2399,887,0.891821563243866,0.453939139842987,0.00041684033931233,0.00083368067862466,0.482701122760773,0,0.125,0.875,0,0,0,0,0,0.0779220759868622,0.896103918552399,0.0259740259498358,0,0,0,0
4,226.25,19.2999992370605,951,76.8000030517578,0,0,76.144058,100,5,3,2,17.3999996185303,325.399993896484,48.3576583862305,81.9540023803711,34,49,12.4096384048462,51.8072280883789,19.602409362793,1627,0.0122925629839301,0.229870930314064,0.0356484316289425,0.00430239690467715,0.00737553788349032,0.0116779347881675,0.71051013469696,0.500307321548462,0.499692678451538,0.181315302848816,0.108789183199406,0.0112285334616899,0.141640037298203,1723,647,1.05900430679321,0.164248406887054,0.0354033671319485,0,0.653511345386505,0,0.400000005960464,0.600000023841858,0,0,0,0,0,0.0602409653365612,0.903614461421967,0.0120481923222542,0,0.0240963846445084,0,0.0240963846445084
4,40,15.1000003814697,776,59.5999984741211,0,0,73.0419866666667,100,3,3,0,22.3333339691162,200.33332824707,48.141056060791,33.0205116271973,19,17,17.2777786254883,61.1111106872559,16.6944446563721,601,0.0133111476898193,0.8968386054039,0.00831946730613708,0,0.00166389346122742,0.00166389346122742,0.079866886138916,0.537437617778778,0.462562382221222,0.826955080032349,0.0532445907592773,0.00350877200253308,0.184170469641685,1364,362,2.26955080032349,0.282991200685501,0,0.00733137829229236,0.495601177215576,0.167155429720879,1,0,0,0,0,0,0,0.472222208976746,0.527777791023254,0,0,0,0,0
4,100,19.6000003814697,953,65.5,0,0,77.830714,100,5,3,2,20.2000007629395,278.399993896484,45.0120506286621,87.4000015258789,29,58,11.0344829559326,59.7701148986816,16,1392,0.00143678160384297,0.0919540226459503,0.0193965509533882,0,0.00933908019214869,0.00933908019214869,0.877873539924622,0.505747139453888,0.494252860546112,0.364942520856857,0.132183909416199,0.00298507465049624,0.257595777511597,1107,406,0.795258641242981,0.37669375538826,0.0216802172362804,0.00903342384845018,0.466124653816223,0.000903342384845018,0,1,0,0,0,0,0,0.0114942528307438,0.977011501789093,0,0,0.0114942528307438,0,0.0114942528307438
4,50,17.1000003814697,851,64.5999984741211,0,0,67.8648171428571,75,3.5,3,1,22.5,153.5,45.3482093811035,41.9900016784668,15,28,14.9767446517944,46.5116271972656,14.2790699005127,614,0.00651465775445104,0.517915308475494,0,0.00325732887722552,0.0048859934322536,0.00814332254230976,0.467426717281342,0.483713358640671,0.516286671161652,0.519543945789337,0.271986961364746,0.00349040143191814,0.154761910438538,583,221,0.949511408805847,0.895368754863739,0.00171526591293514,0.00171526591293514,0.00171526591293514,0,0.25,0.75,0,0,0,0,0,0.116279073059559,0.860465109348297,0.0232558138668537,0,0,0,0
4,0,NA,NA,0,0,0,99.66,100,1,0,1,43,64,54.9624938964844,13.25,3,11,16.6428565979004,57.1428565979004,4.57142877578735,64,0.046875,0.671875,0.015625,0,0.046875,0.046875,0.21875,0.4375,0.5625,0.640625,1,0,0.41333332657814,2,1,0.03125,0,0,0,1,0,0,1,0,0,0,0,0,0.214285716414452,0.714285731315613,0,0.0714285746216774,0,0,0
4,250,21.2999992370605,1024,78.8000030517578,0,0,85.8373084068538,100,6.85750007629395,4,3,21.8571434020996,283.285705566406,54.5741004943848,132.002502441406,57,85,13.7535209655762,70.4225387573242,13.9647884368896,1983,0.0272314678877592,0.484114974737167,0.154815942049026,0.00100857287179679,0.0307614728808403,0.031770046800375,0.302067577838898,0.492183566093445,0.507816433906555,0.500756442546844,0.129097327589989,0.082840234041214,0.18774276971817,1304,553,0.657589495182037,0.45935583114624,0.01840490847826,0,0.47699385881424,0,0.28571429848671,0.714285731315613,0,0,0,0,0,0.140845075249672,0.838028192520142,0.0211267601698637,0,0,0,0
4,60,17.7999992370605,954,68,0,0,79.2265777777778,100,2.25,2,1,28.6666660308838,180.66667175293,51.3685302734375,30.9899997711182,18,15,16.9090900421143,69.6969680786133,16.4242420196533,542,0.00738007389008999,0.420664221048355,0.02214022167027,0.00553505541756749,0.0129151288419962,0.0184501837939024,0.53136533498764,0.525830268859863,0.474169731140137,0.618081152439117,0.0627306252717972,0,0.168941974639893,439,183,0.80996310710907,0.239179953932762,0.011389521881938,0.0182232353836298,0.692482888698578,0,0.333333343267441,0.666666686534882,0,0,0,0,0,0.181818187236786,0.818181812763214,0,0,0,0,0
4,76.6600036621094,17.2000007629395,841,79.4000015258789,0,0,77.736,100,6,3,3,20.3333339691162,332,45.8042526245117,95.3343734741211,30,66,8.39583301544189,57.2916679382324,20.75,1992,0.00200803205370903,0.981425702571869,0.00301204808056355,0,0.0115461843088269,0.0115461843088269,0.00200803205370903,0.493975907564163,0.506024122238159,0.442771077156067,0.0657630488276482,0.00158730160910636,0.14648263156414,2149,761,1.0788152217865,0.441135406494141,0.000930665410123765,0.0228013023734093,0.527221977710724,0,1,0,0,0,0,0,0,0.822916686534882,0.11458333581686,0,0.0104166669771075,0,0.0520833320915699,0
4,80,18.6000003814697,960,70.6999969482422,1,3,67.3570909090909,80,4.40000009536743,3,2,13,223.600006103516,47.6872825622559,63.0499992370605,25,39,14.125,53.125,17.46875,1118,0.00894454400986433,0.354203939437866,0.00715563492849469,0,0.00536672631278634,0.00536672631278634,0.624329149723053,0.497316628694534,0.502683341503143,0.377459734678268,0.128801435232162,0.00186393293552101,0.0949263498187065,694,233,0.620751321315765,0.18299712240696,0,0,0.74639767408371,0,0.200000002980232,0.800000011920929,0,0,0,0,0,0.203125,0.796875,0,0,0,0,0
2,140,17.2000007629395,865,91.1999969482422,0,0,85.239564,100,5,4,1,18.3999996185303,364.799987792969,51.6280746459961,94.9899978637695,43,52,12.1157894134521,54.7368431091309,19.2000007629395,1824,0.000548245618119836,0.989035069942474,0.00822368450462818,0,0.00164473685435951,0.00164473685435951,0.000548245618119836,0.544956147670746,0.455043852329254,0.561951756477356,0.070175439119339,0.00837821699678898,0.211471319198608,1829,658,1.00274121761322,0.943138301372528,0.00328048109076917,0.0103881899267435,0.000546746829058975,0,0.800000011920929,0.200000002980232,0,0,0,0,0,0.873684227466583,0.105263158679008,0.0105263162404299,0.0105263162404299,0,0,0
1,0,NA,765,34,NA,NA,88.6935278269778,90.9090881347656,3.42818403244019,3,8,19.0909099578857,40.2727279663086,53.4189682006836,44.1967353820801,11,34,14.6444444656372,62.2222213745117,9.84444427490234,443,0.00225733639672399,0.93453723192215,0.0293453726917505,0,0.00451467279344797,0.00451467279344797,0.0293453726917505,0.401805877685547,0.598194122314453,0.57787811756134,0.0970654636621475,0,0.63116592168808,1277,327,2.88261842727661,0.721221625804901,0.0203602183610201,0.00626468285918236,0.217697724699974,0,0.636363625526428,0.363636374473572,0,0,0,0,0,0.688888907432556,0.311111122369766,0,0,0,0,0
4,210,20,954,80,1,4,71.3779612136671,68.1818161010742,8.42899990081787,8,14,16.5909099578857,158.227279663086,47.2434959411621,185.608993530273,63,131,11.1701030731201,46.3917541503906,17.9432983398438,3481,0.011203677393496,0.399885088205338,0.0402183271944523,0.00373455905355513,0.0313128419220448,0.0350474007427692,0.513645529747009,0.489514499902725,0.510485470294952,0.228669926524162,0.118644066154957,0.0113977203145623,0.19941583275795,3325,897,0.955185294151306,0.48511278629303,0,0,0.494436085224152,0,0.0909090936183929,0.863636374473572,0.0454545468091965,0,0,0,0,0.0824742242693901,0.88659793138504,0.0206185560673475,0.00515463901683688,0,0.00515463901683688,0
4,50,NA,869,70.5999984741211,1,1,71.9598279320988,83.3333358764648,3.24000000953674,3,3,22.3333339691162,87.6666641235352,44.5501518249512,31,19,13,12.96875,50,16.4375,526,0.0133079849183559,0.572243332862854,0,0.00190114066936076,0.00380228133872151,0.00570342224091291,0.408745259046555,0.54372626543045,0.456273764371872,0.646387815475464,0.0798479095101357,0,0.203583061695099,557,193,1.05893540382385,0.21364451944828,0.00179533218033612,0.00179533218033612,0.610412955284119,0,0.333333343267441,0.666666686534882,0,0,0,0,0,0.25,0.75,0,0,0,0,0
4,540,24.5,1093,95.6999969482422,1,6,76.9714745762712,100,5.90000009536743,4,10,20.5714282989502,116.357139587402,47.9850158691406,92.379997253418,29,69,13.7653064727783,57.1428565979004,16.6224498748779,1629,0.0454266406595707,0.0908532813191414,0.0368324108421803,0,0.0202578268945217,0.0202578268945217,0.806629836559296,0.48864334821701,0.51135665178299,0.0540208704769611,0.07059545814991,0.0221659280359745,0.0929024815559387,852,357,0.523020267486572,0.188967138528824,0.00469483574852347,0,0.791079819202423,0,0.0714285746216774,0.928571403026581,0,0,0,0,0,0.0408163256943226,0.959183692932129,0,0,0,0,0
4,10,15.3000001907349,767,59.5,0,0,70.3848,100,5,4,1,13.8000001907349,240.399993896484,49.4899444580078,70,27,43,12.4428567886353,55.7142868041992,17.1714286804199,1202,0,0.988352715969086,0.00499168038368225,0,0.00499168038368225,0.00499168038368225,0.00166389346122742,0.514143109321594,0.485856890678406,0.747088193893433,0.0898502469062805,0.000915750919375569,0.323361814022064,1662,609,1.38269555568695,0.344163656234741,0,0.031287606805563,0.61432009935379,0,1,0,0,0,0,0,0,0.671428561210632,0.28571429848671,0,0.0142857143655419,0.0142857143655419,0.0142857143655419,0.0142857143655419
4,10,18.2000007629395,921,58.4000015258789,0,0,74.0091722222222,88.8888854980469,9,4,5,17.5555553436279,233.66667175293,45.7472267150879,134.205001831055,50,88,9.17391300201416,56.5217399597168,15.2391300201416,2103,0.178316697478294,0.317165940999985,0.388017117977142,0.000475511187687516,0.0185449365526438,0.0190204475075006,0.0974797904491425,0.499762237071991,0.500237762928009,0.615786969661713,0.0822634324431419,0.233678758144379,0.1038753464818,1722,719,0.818830251693726,0.241579562425613,0,0.0203252024948597,0.712543547153473,0,0.555555582046509,0.444444447755814,0,0,0,0,0,0.398550719022751,0.56521737575531,0.014492753893137,0.0217391308397055,0,0,0
4,140,NA,918,64.4000015258789,0,0,65.2909310344828,100,2.3199999332428,0,2,22.5,257,45.3499221801758,35.877498626709,15,22,13.6216220855713,54.0540542602539,13.8918914794922,514,0.00389105058275163,0.3463034927845,0.093385212123394,0,0.00778210116550326,0.00778210116550326,0.548638105392456,0.484435796737671,0.515564203262329,0.595330715179443,0.147859916090965,0.0386178866028786,0.169491529464722,1269,282,2.46887159347534,0.353821903467178,0.00394011009484529,0,0.600472807884216,0.00472813239321113,0.5,0.5,0,0,0,0,0,0.10810811072588,0.891891896724701,0,0,0,0,0
4,510,NA,1036,87.5999984741211,1,4,73.37660375,100,8,5,3,17.375,293.875,47.6610069274902,129.089996337891,57,73,9.63076877593994,66.9230804443359,18.0846157073975,2351,0.0412590391933918,0.105061672627926,0.0880476385354996,0.000425350910518318,0.0208421945571899,0.0212675463408232,0.744364082813263,0.471288800239563,0.528711199760437,0.14334325492382,0.101233519613743,0.0412782952189445,0.127831101417542,1163,522,0.494683116674423,0.165090277791023,0,0.0395528823137283,0.62682718038559,0,0,1,0,0,0,0,0,0.0461538471281528,0.930769205093384,0.0153846153989434,0.00769230769947171,0,0,0
4,0,17.8999996185303,905,80.1999969482422,1,2,80.8845,100,1,0,1,31,338,49.3186378479004,26,9,18,19.1851844787598,37.037036895752,12.518518447876,338,0,0.417159765958786,0,0,0,0,0.582840263843536,0.485207110643387,0.514792919158936,0.426035493612289,0.127218931913376,0,0.0813648328185081,144,75,0.426035493612289,0.201388895511627,0,0,0.6875,0,0,1,0,0,0,0,0,0.0740740746259689,0.92592591047287,0,0,0,0,0
4,80,16.7999992370605,811,74.6999969482422,0,0,80.66,100,3,2,1,14.6666669845581,229.66667175293,45.0840187072754,40.7779998779297,11,30,8.07317066192627,56.0975608825684,16.8048782348633,689,0.00145137880463153,0.978229343891144,0.00580551521852612,0,0.0116110304370522,0.0116110304370522,0.00290275760926306,0.531204640865326,0.468795359134674,0.621190130710602,0.0624092891812325,0.00736377015709877,0.159798994660378,345,177,0.50072568655014,0.466666668653488,0,0.028985507786274,0.486956506967545,0,0.666666686534882,0.333333343267441,0,0,0,0,0,0.97560977935791,0,0.0243902429938316,0,0,0,0
4,386.25,23.2000007629395,1100,94,1,5,83.5438456007675,80.9523773193359,6.84003400802612,7,14,16.0952377319336,94.2380981445312,51.4818992614746,115.062370300293,36,81,12.9487180709839,59.8290596008301,16.914529800415,1979,0.0298130363225937,0.0591207668185234,0.027791814878583,0.000505305710248649,0.0207175333052874,0.0212228391319513,0.862051546573639,0.489641219377518,0.51035875082016,0.0197069235146046,0.0616472959518433,0.010293360799551,0.108486019074917,545,266,0.275391608476639,0.170642197132111,0,0.00550458719953895,0.750458717346191,0,0.095238097012043,0.904761910438538,0,0,0,0,0,0.0769230797886848,0.914529919624329,0.00854700896888971,0,0,0,0
4,56.6599998474121,16.7000007629395,925,53.9000015258789,1,1,77.4205920023182,100,2.62276005744934,4,0,26.75,186,44.3413543701172,44.2562408447266,13,32,16.466667175293,46.6666679382324,16.533332824707,744,0,0.814516127109528,0.0188172049820423,0.0013440860202536,0.00403225794434547,0.00537634408101439,0.161290317773819,0.50268816947937,0.49731183052063,0.786290347576141,0.123655915260315,0.00895522348582745,0.267220914363861,1978,489,2.65860223770142,0.38018199801445,0.0126390289515257,0.000505561183672398,0.394843280315399,0,0.5,0.5,0,0,0,0,0,0.288888901472092,0.711111128330231,0,0,0,0,0
4,50,20.1000003814697,1027,71.9000015258789,1,6,79.52276,100,3,2,1,20.6666660308838,204.66667175293,49.071403503418,35.9889984130859,18,18,12.3055553436279,66.6666641235352,17.0555553436279,614,0.00162866443861276,0.0504885986447334,0.0211726389825344,0.0048859934322536,0.0179153103381395,0.0228013042360544,0.903908789157867,0.467426717281342,0.532573282718658,0.270358294248581,0.115635178983212,0.00995024852454662,0.13609467446804,327,145,0.532573282718658,0.134556576609612,0,0.0397553518414497,0.614678919315338,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,110,18.2000007629395,903,65.6999969482422,0,0,74.61858,100,5,4,1,20.7999992370605,245.600006103516,48.0152053833008,90.4599990844727,36,57,13.4516124725342,54.8387107849121,13.2043008804321,1228,0.0252442993223667,0.388436496257782,0.017100976780057,0.00407166127115488,0.0114006511867046,0.0154723124578595,0.553745925426483,0.510586321353912,0.489413678646088,0.518729627132416,0.148208469152451,0.0122484685853124,0.300557881593704,2373,549,1.93241047859192,0.393173187971115,0.00168562994804233,0.00589970499277115,0.508217453956604,0,0.400000005960464,0.600000023841858,0,0,0,0,0,0.0752688199281693,0.892473101615906,0,0.0322580635547638,0,0,0
4,76.6600036621094,17.2999992370605,849,62,0,0,84.71859,100,4,2,2,18.5,259.75,49.5458679199219,63.8899993896484,30,38,14.4558820724487,48.529411315918,15.279411315918,1039,0.000962463906034827,0.95380175113678,0.00192492781206965,0.000962463906034827,0,0.000962463906034827,0.0423484109342098,0.528392672538757,0.471607327461243,0.684311866760254,0.108758419752121,0,0.151387721300125,2285,614,2.19922995567322,0.445076584815979,0.00175054708961397,0,0.524288833141327,0,1,0,0,0,0,0,0,0.661764681339264,0.308823525905609,0.0147058824077249,0.0147058824077249,0,0,0
4,80,NA,870,67.8000030517578,0,0,73.484388,50,1.25,1,1,25.5,181,46.385326385498,21.75,7,15,16.8636360168457,50,16.4545459747314,362,0.00552486209198833,0.389502763748169,0.0441988967359066,0,0.00828729290515184,0.00828729290515184,0.552486181259155,0.505524873733521,0.494475126266479,0.635359108448029,0.0635359138250351,0.0116279069334269,0,581,185,1.60497236251831,0.156626507639885,0,0.03270223736763,0.468158334493637,0.26678141951561,0,1,0,0,0,0,0,0.0454545468091965,0.909090936183929,0.0454545468091965,0,0,0,0
4,140,19.8999996185303,938,80.1999969482422,1,3,76.8179219917012,66.6666641235352,4.82000017166138,5,1,23.6666660308838,164.66667175293,48.5357322692871,59.6699981689453,23,37,16.283332824707,41.6666679382324,16.466667175293,988,0.00404858309775591,0.301619440317154,0.0151821859180927,0,0.00809716619551182,0.00809716619551182,0.671052634716034,0.496963560581207,0.503036439418793,0.281376510858536,0.106275305151939,0.00424628471955657,0.112994350492954,584,247,0.591093122959137,0.109589040279388,0.00513698626309633,0.0239726025611162,0.70034247636795,0,0.16666667163372,0.833333313465118,0,0,0,0,0,0.0833333358168602,0.899999976158142,0.0166666675359011,0,0,0,0
4,40,17.2999992370605,834,81.1999969482422,0,0,78.692256,100,5,3,2,19.2000007629395,412.799987792969,44.6842727661133,98.7900009155273,36,64,8.36999988555908,50,20.6399993896484,2064,0.0828488394618034,0.742732584476471,0.0683139562606812,0.000484496122226119,0.022771317511797,0.0232558138668537,0.0828488394618034,0.4820736348629,0.517926335334778,0.506782948970795,0.100290700793266,0.0418172441422939,0.307213932275772,1993,781,0.965600788593292,0.377822369337082,0.00200702459551394,0.00401404919102788,0.597089827060699,0,0.600000023841858,0.400000005960464,0,0,0,0,0,0.560000002384186,0.439999997615814,0,0,0,0,0
3,0,NA,NA,NA,NA,NA,86.135,100,1,1,0,25,505,48.3980522155762,74.5,25,50,19.1733341217041,76,6.73333311080933,505,0.00396039616316557,0.00792079232633114,0.00990098994225264,0,0,0,0.978217840194702,0.427722781896591,0.572277247905731,0,0.0415841601788998,0.00362318847328424,0.680203020572662,6,5,0.0118811884894967,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,20,17.7999992370605,928,61,0,0,71.408155,100,2,0,2,14,254.5,48.1893424987793,30.5090007781982,14,17,12.0967741012573,51.6129035949707,16.4193553924561,509,0.0117878196761012,0.13752456009388,0.0471512787044048,0.00196463661268353,0.021611001342535,0.0235756374895573,0.779960691928864,0.475442051887512,0.524557948112488,0.583497047424316,0.186640471220016,0.0444874279201031,0.114427857100964,260,127,0.510805487632751,0.453846156597137,0.00769230769947171,0.0384615398943424,0.392307698726654,0,0,1,0,0,0,0,0,0.0322580635547638,0.967741906642914,0,0,0,0,0
4,44,17.2000007629395,908,60.2999992370605,0,0,78.780624,100,5,4,1,18,368.799987792969,46.5864753723145,104.48999786377,47,60,9.9158878326416,47.6635513305664,17.2336444854736,1844,0.0406724512577057,0.746203899383545,0.0938177853822708,0.00108459871262312,0.0178958792239428,0.0189804770052433,0.100325383245945,0.49511930346489,0.504880666732788,0.575921893119812,0.136659443378448,0.0531459972262383,0.229349732398987,1562,645,0.847071588039398,0.527528822422028,0.00704225338995457,0.0115236872807145,0.418693989515305,0,0.600000023841858,0.400000005960464,0,0,0,0,0,0.467289716005325,0.52336448431015,0.00934579409658909,0,0,0,0
4,90,17.1000003814697,851,78.5999984741211,0,0,76.651224,100,5,3,2,13.1999998092651,394,43.9792442321777,98.8000030517578,41,56,8.5876293182373,41.2371139526367,20.3092784881592,1970,0.0162436552345753,0.870558381080627,0.0269035529345274,0.000507614226080477,0.0228426400572062,0.02335025370121,0.062944158911705,0.493401020765305,0.506599009037018,0.608629465103149,0.106598988175392,0.0150259071961045,0.272135406732559,2471,858,1.25431478023529,0.259004443883896,0.00121408340055496,0.00323755573481321,0.720760822296143,0,0.800000011920929,0.200000002980232,0,0,0,0,0,0.608247399330139,0.371134012937546,0.0206185560673475,0,0,0,0
4,26.6599998474121,20.2999992370605,968,57.4000015258789,0,0,76.3920916666667,100,6,5,1,19,316.666656494141,47.3082046508789,103.050003051758,51,50,12.8019800186157,60.3960380554199,18.811882019043,1900,0.00473684212192893,0.00263157906010747,0.102105259895325,0.00210526306182146,0.00842105224728584,0.0105263153091073,0.879999995231628,0.475263148546219,0.524736821651459,0.451052635908127,0.105789475142956,0.0170487947762012,0.255319148302078,2849,681,1.49947369098663,0.103896103799343,0,0.000702000688761473,0.138294145464897,0.0431730449199677,0,1,0,0,0,0,0,0,0.990099012851715,0,0,0,0.00990098994225264,0
4,80,19.7000007629395,986,83.1999969482422,1,6,80.6236125,100,4,3,1,25.25,247.25,47.4160461425781,60.0099983215332,26,35,12.983606338501,55.7377052307129,16.2131156921387,989,0.0111223459243774,0.0182002019137144,0.0414560176432133,0.00505561195313931,0.0091001009568572,0.0141557129099965,0.915065705776215,0.483316481113434,0.516683518886566,0.278058648109436,0.126390293240547,0.0198237877339125,0.106145247817039,837,314,0.846309423446655,0.192353650927544,0.0011947430903092,0.0011947430903092,0.750298678874969,0.0011947430903092,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,230,20.6000003814697,1048,73.5999984741211,1,5,72.28029,100,3,2,1,27,310.666656494141,51.6785926818848,54.9630012512207,27,29,16.1071434020996,67.8571395874023,16.6428565979004,932,0.00429184548556805,0.0590128749608994,0.0354077257215977,0.00214592274278402,0.00321888411417603,0.00536480685696006,0.895922720432281,0.480686694383621,0.519313275814056,0.347639471292496,0.137339055538177,0.020642202347517,0.166340515017509,572,274,0.613733887672424,0.213286712765694,0,0.0139860138297081,0.729020953178406,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,356.25,20.2000007629395,1027,73,1,4,76.7042,100,5,4,1,18.7999992370605,407.399993896484,50.2236213684082,92.5,30,63,14.0322580337524,61.2903213500977,21.9032249450684,2037,0.00343642616644502,0.301423668861389,0.0171821303665638,0,0.00638193404302001,0.00638193404302001,0.671575844287872,0.517427563667297,0.48257240653038,0.304860085248947,0.160039275884628,0.00311041995882988,0.123697325587273,939,439,0.460972011089325,0.642172515392303,0,0.00106496270745993,0.313099026679993,0,0.200000002980232,0.800000011920929,0,0,0,0,0,0.0860215052962303,0.913978517055511,0,0,0,0,0
4,136.660003662109,18.8999996185303,955,69,0,0,75.7243333333333,100,6,5,1,19.8333339691162,439.833343505859,43.3422698974609,135.610000610352,61,79,10.3214282989502,51.4285697937012,18.8500003814697,2639,0.0113679422065616,0.502084136009216,0.0253884047269821,0.00871542282402515,0.00985221657902002,0.0185676403343678,0.442591905593872,0.506252348423004,0.493747621774673,0.397120118141174,0.137552097439766,0.00710900453850627,0.200131446123123,2617,1021,0.99166351556778,0.453190684318542,0.00917080603539944,0.00534963700920343,0.345815807580948,0,0.333333343267441,0.666666686534882,0,0,0,0,0,0.171428576111794,0.807142853736877,0.00714285718277097,0.0142857143655419,0,0,0
4,280,22.3999996185303,1059,71.9000015258789,1,2,77.4564841463415,100,8.19999980926514,3,6,20.2222213745117,297.444458007812,48.5764465332031,161.845001220703,59,110,12.1005916595459,60.3550300598145,15.8402366638184,2677,0.115801267325878,0.266716480255127,0.246918186545372,0.000373552495148033,0.0224131494760513,0.0227867010980844,0.347777366638184,0.483750462532043,0.516249537467957,0.416137456893921,0.0795666798949242,0.134004026651382,0.13808237016201,1548,665,0.578259229660034,0.283591717481613,0,0.043281652033329,0.600129187107086,0,0.444444447755814,0.555555582046509,0,0,0,0,0,0.0769230797886848,0.899408280849457,0.00591715984046459,0.00591715984046459,0.00591715984046459,0.00591715984046459,0.00591715984046459
2,0,18.8999996185303,927,85.8000030517578,0,0,71.3437725,100,8,4,4,16,162,53.316032409668,81.9800033569336,28,55,12.3493976593018,63.8554229736328,15.6144580841064,1296,0.0138888889923692,0.747685194015503,0.103395059704781,0.00231481483206153,0.0162037033587694,0.0185185186564922,0.116512343287468,0.540895044803619,0.459104925394058,0.509259283542633,0.0841049402952194,0.107553362846375,0.227796614170074,1025,410,0.790895044803619,0.894634127616882,0,0.0136585365980864,0.0897560939192772,0,0.875,0.125,0,0,0,0,0,0.590361416339874,0.337349385023117,0.0240963846445084,0.0481927692890167,0,0,0
4,10,16.2999992370605,826,71.9000015258789,0,0,79.33422,100,4,3,1,20,364.5,46.8224105834961,83.6999969482422,30,55,10.2823534011841,52.9411773681641,17.1529407501221,1458,0.0452674888074398,0.904663920402527,0.0253772288560867,0,0.0192043893039227,0.0192043893039227,0.00548696843907237,0.524691343307495,0.475308656692505,0.550754487514496,0.0850480124354362,0.021216407418251,0.308750689029694,2591,796,1.77709186077118,0.651485919952393,0.00270165968686342,0.00270165968686342,0.318409889936447,0,0.75,0.25,0,0,0,0,0,0.800000011920929,0.152941182255745,0.0117647061124444,0.0117647061124444,0,0.0235294122248888,0
