state_fips_code,state,year,fertility,waiver,tanf,percapinc,emp_all,emp_s,emp_r,earn_all,earn_s,earn_r,ur,popdens,rgov,rpres,ba
17,"Illinois",1994,70.5,1,0,23.9689998626709,5714810,1965231,1070943,28.6550006866455,20.6979999542236,13.4219999313354,5.69999980926514,212.720001220703,1,0.342999994754791,23.3999996185303
17,"Illinois",1995,69.3000030517578,1,0,25.1229991912842,5844984,2053586,1105365,29.6720008850098,21.7509994506836,13.8059997558594,5.19999980926514,214.5,1,0.342999994754791,24
17,"Illinois",1996,69,1,0,26.4489994049072,5921096,2131137,1113007,30.8549995422363,22.6860008239746,14.121000289917,5.30000019073486,216.279998779297,1,0.342999994754791,24.6000003814697
17,"Illinois",1997,68.4000015258789,0.5,0.5,27.7290000915527,6007563,2177277,1122247,32.5279998779297,23.7639999389648,14.8059997558594,4.69999980926514,218.059997558594,1,0.368000000715256,25.2000007629395
17,"Illinois",1998,68.3000030517578,0,1,29.3430004119873,6133960,2275144,1117321,34.181999206543,25.1849994659424,15.8000001907349,4.5,219.839996337891,1,0.368000000715256,25.7999992370605
17,"Illinois",1999,68,0,1,30.2119998931885,6215756,2330246,1129711,35.7389984130859,26.4020004272461,16.5650005340576,4.30000019073486,221.619995117188,1,0.368000000715256,25.6000003814697
17,"Illinois",2000,67.4000015258789,0,1,32.185001373291,6304065,2394359,1143247,37.439998626709,27.9340000152588,17.1620006561279,4.40000009536743,223.399993896484,1,0.368000000715256,27.1000003814697
17,"Illinois",2001,69.5,0,1,32.5320014953613,6246520,2389554,1146161,38.4749984741211,28.6590003967285,17.7730007171631,5.40000009536743,224.639999389648,1,0.425999999046326,26.7000007629395
17,"Illinois",2002,66.0999984741211,0,1,32.8689994812012,6133893,2392433,1138472,39.140998840332,28.6959991455078,17.7360000610352,6.5,225.880004882812,1,0.425999999046326,27.2999992370605
17,"Illinois",2003,67,0,1,33.7550010681152,6066059,2411403,1145916,40.0009994506836,29.0620002746582,17.8209991455078,6.69999980926514,227.119995117188,0,0.425999999046326,28.1000003814697
17,"Illinois",2004,66.6999969482422,0,1,34.7210006713867,6063438,2465449,1159488,41.7400016784668,29.9009990692139,18.19700050354,6.19999980926514,228.360000610352,0,0.425999999046326,27.3999996185303
18,"Indiana",1974,71.0999984741211,0,0,5.41599988937378,2102662,407317,394171,8.95100021362305,4.42000007629395,4.83599996566772,5.90000009536743,148.179992675781,1,0.66100001335144,10.6000003814697
18,"Indiana",1975,69.5,0,0,5.83300018310547,2009104,413049,382626,9.51700019836426,4.74900007247925,5.11199998855591,8.80000019073486,149,1,0.66100001335144,11
18,"Indiana",1976,67.4000015258789,0,0,6.5,2087964,424921,401009,10.3559999465942,5.19000005722046,5.44999980926514,6.09999990463257,149.820007324219,1,0.66100001335144,11.3000001907349
18,"Indiana",1977,69.4000015258789,0,0,7.16300010681152,2171404,441811,421445,11.1800003051758,5.63800001144409,5.76599979400635,5.80000019073486,150.639999389648,1,0.532999992370605,11.6000003814697
18,"Indiana",1978,67.3000030517578,0,0,7.94500017166138,2264050,461533,443408,12.0860004425049,6.22900009155273,6.18499994277954,5.59999990463257,151.460006713867,1,0.532999992370605,11.8999996185303
18,"Indiana",1979,68.5999984741211,0,0,8.72700023651123,2306793,475486,453222,13.0819997787476,6.85799980163574,6.61399984359741,6.40000009536743,152.279998779297,1,0.532999992370605,12.1999998092651
18,"Indiana",1980,69.0999984741211,0,0,9.37399959564209,2212182,484813,440362,14.0559997558594,7.57499980926514,7,9.60000038146973,153.100006103516,1,0.532999992370605,12.5
18,"Indiana",1981,66,0,0,10.3070001602173,2194905,491887,437150,15.2919998168945,8.40799999237061,7.45699977874756,10.1000003814697,153.25,1,0.560000002384186,12.8000001907349
18,"Indiana",1982,65.5,0,0,10.6890001296997,2104434,504440,430995,15.9020004272461,8.97500038146973,7.64799976348877,11.8999996185303,153.399993896484,1,0.560000002384186,13.1000003814697
18,"Indiana",1983,63.2000007629395,0,0,11.21399974823,2110919,524333,434931,16.5550003051758,9.38500022888184,7.94099998474121,11.1000003814697,153.550003051758,1,0.560000002384186,13.3999996185303
18,"Indiana",1984,62.4000015258789,0,0,12.4630002975464,2209417,552823,452515,17.3199996948242,9.77999973297119,8.23499965667725,8.60000038146973,153.699996948242,1,0.560000002384186,13.6999998092651
18,"Indiana",1985,62.7999992370605,0,0,13.1590003967285,2275464,587181,463281,17.9060001373291,10.0310001373291,8.50800037384033,7.90000009536743,153.850006103516,1,0.616999983787537,14.1000003814697
18,"Indiana",1986,61.4000015258789,0,0,13.8199996948242,2332212,612684,475841,18.4099998474121,10.5670003890991,8.88099956512451,6.69999980926514,154,1,0.616999983787537,14.3999996185303
18,"Indiana",1987,60.5999984741211,0,0,14.58899974823,2418508,646538,502951,19.0779991149902,11.2740001678467,9.13599967956543,6.40000009536743,154.149993896484,1,0.616999983787537,14.6999998092651
18,"Indiana",1988,63,0,0,15.4720001220703,2510169,679040,517618,19.8700008392334,11.8909997940063,9.43099975585938,5.30000019073486,154.300003051758,1,0.616999983787537,15
18,"Indiana",1989,64.4000015258789,0,0,16.7169990539551,2591751,701137,538855,20.3910007476807,12.5319995880127,9.58800029754639,4.69999980926514,154.449996948242,0,0.59799998998642,15.3000001907349
18,"Indiana",1990,66.5,0,0,17.4909992218018,2632040,735283,549816,21.1700000762939,13.3190002441406,9.85000038146973,5.30000019073486,154.600006103516,0,0.59799998998642,15.6000003814697
18,"Indiana",1991,65.3000030517578,0,0,17.8689994812012,2626269,751239,550858,21.9659996032715,13.9420003890991,10.1829996109009,6,156.089996337891,0,0.59799998998642,15.8999996185303
18,"Indiana",1992,64,0,0,19.0370006561279,2675303,770333,559998,22.9629993438721,14.8590002059937,10.5780000686646,6.59999990463257,157.580001831055,0,0.59799998998642,16.1000003814697
18,"Indiana",1993,63.5999984741211,0,0,19.7639999389648,2741876,805714,570360,23.5230007171631,15.1470003128052,10.8699998855591,5.40000009536743,159.070007324219,0,0.428999990224838,16.3999996185303
18,"Indiana",1994,62.4000015258789,0,0,20.7609996795654,2819999,827292,597101,24.3990001678467,15.6669998168945,11.1929998397827,4.90000009536743,160.559997558594,0,0.428999990224838,16.7000007629395
18,"Indiana",1995,62.2000007629395,0.670000016689301,0,21.4080009460449,2890837,851228,624587,25.0949993133545,16.4230003356934,11.4809999465942,4.69999980926514,162.050003051758,0,0.428999990224838,16.8999996185303
18,"Indiana",1996,62.7999992370605,0.75,0.25,22.3680000305176,2917771,873355,637561,26.0179996490479,17.1650009155273,11.798999786377,4.09999990463257,163.539993286133,0,0.428999990224838,17.2000007629395
18,"Indiana",1997,62.9000015258789,0,1,23.3059997558594,2967386,906150,639029,27.0939998626709,18.0809993743896,12.3009996414185,3.5,165.029998779297,0,0.470999985933304,17.3999996185303
18,"Indiana",1998,64.3000030517578,0,1,24.8939990997314,3025627,942431,637344,28.5419998168945,19.0149993896484,13.076000213623,3.09999990463257,166.520004272461,0,0.470999985933304,17.7000007629395
18,"Indiana",1999,65.1999969482422,0,1,25.6149997711182,3087658,966799,648514,29.4330005645752,19.761999130249,13.6510000228882,3,168.009994506836,0,0.470999985933304,18.3999996185303
18,"Indiana",2000,66.1999969482422,0,1,27.1319999694824,3118980,991372,652094,30.4009990692139,20.7290000915527,14.0769996643066,3.20000004768372,169.5,0,0.470999985933304,17.1000003814697
18,"Indiana",2001,66.0999984741211,0,1,27.4060001373291,3053716,993332,645074,31.128999710083,21.6949996948242,14.5249996185303,4.19999980926514,170.580001831055,0,0.565999984741211,21.2000007629395
18,"Indiana",2002,64.8000030517578,0,1,28.0230007171631,3018088,1015889,635769,31.9589996337891,22.05299949646,14.9689998626709,5.19999980926514,171.660003662109,0,0.565999984741211,23.7000007629395
18,"Indiana",2003,66.5,0,1,28.8770008087158,3011388,1034237,635179,32.7690010070801,22.5330009460449,15.1560001373291,5.30000019073486,172.740005493164,0,0.565999984741211,22.2000007629395
18,"Indiana",2004,67,0,1,30.2040004730225,3036567,1064018,640522,34.1020011901855,23.2409992218018,15.4180002212524,5.30000019073486,173.820007324219,0,0.565999984741211,21.1000003814697
19,"Iowa",1974,67.0999984741211,0,0,5.59100008010864,1043787,243632,240594,7.98799991607666,3.875,4.38100004196167,3,51.2000007629395,1,0.575999975204468,12.1000003814697
19,"Iowa",1975,67.4000015258789,0,0,6.2189998626709,1050504,250532,228636,8.59899997711182,4.30499982833862,4.44099998474121,5.69999980926514,51.3499984741211,0,0.575999975204468,12.3999996185303
19,"Iowa",1976,67.5999984741211,0,0,6.58199977874756,1085333,267943,241585,9.29699993133545,4.625,4.7480001449585,4.09999990463257,51.5,0,0.575999975204468,12.6999998092651
19,"Iowa",1977,71.3000030517578,0,0,7.25500011444092,1124788,274947,249042,10.0080003738403,5.05800008773804,5.10699987411499,3.90000009536743,51.6500015258789,0,0.495000004768372,13
19,"Iowa",1978,70.3000030517578,0,0,8.36999988555908,1161794,282487,254101,10.7799997329712,5.65299987792969,5.55499982833862,3.90000009536743,51.7999992370605,0,0.495000004768372,13.3000001907349
19,"Iowa",1979,72.8000030517578,0,0,8.98900032043457,1186908,293826,256837,11.7980003356934,6.1729998588562,5.96299982070923,4.40000009536743,51.9500007629395,1,0.495000004768372,13.6000003814697
19,"Iowa",1980,73.6999969482422,0,0,9.58500003814697,1162076,305028,254670,12.8479995727539,6.69000005722046,6.24200010299683,5.80000019073486,52.0999984741211,1,0.495000004768372,13.8999996185303
19,"Iowa",1981,70.8000030517578,0,0,10.8559999465942,1137269,305433,252400,13.9359998703003,7.36600017547607,6.58400011062622,6.90000009536743,51.8600006103516,1,0.513000011444092,14.1999998092651
19,"Iowa",1982,69.4000015258789,0,0,11.2449998855591,1095344,315031,245320,14.4280004501343,7.71500015258789,6.78299999237061,8.5,51.6199989318848,1,0.513000011444092,14.5
19,"Iowa",1983,67.5999984741211,0,0,11.5500001907349,1088262,323594,246267,14.9320001602173,7.96299982070923,7.06300020217896,8.10000038146973,51.3800010681152,1,0.513000011444092,14.8000001907349
19,"Iowa",1984,66.4000015258789,0,0,12.8859996795654,1120174,333081,251820,15.4849996566772,8.23700046539307,7.33199977874756,7,51.1399993896484,1,0.513000011444092,15.1000003814697
19,"Iowa",1985,65.1999969482422,0,0,13.4899997711182,1150105,346184,251756,15.7559995651245,8.39700031280518,7.46099996566772,8,50.9000015258789,1,0.532999992370605,15.3999996185303
19,"Iowa",1986,62.2000007629395,0,0,14.1079998016357,1151166,355988,248794,16.1840000152588,8.7189998626709,7.76999998092651,7,50.6599998474121,1,0.532999992370605,15.6999998092651
19,"Iowa",1987,61.4000015258789,0,0,14.9049997329712,1183623,357907,255673,16.878999710083,9.5290002822876,7.94899988174438,5.5,50.4199981689453,1,0.532999992370605,16
19,"Iowa",1988,62.0999984741211,0,0,15.3210000991821,1235038,371751,264140,17.4890003204346,10.1300001144409,8.29399967193604,4.5,50.1800003051758,1,0.532999992370605,16.2999992370605
19,"Iowa",1989,64.0999984741211,0,0,16.5960006713867,1279894,386702,273060,17.988000869751,10.7069997787476,8.56799983978271,4.30000019073486,49.939998626709,1,0.444000005722046,16.6000003814697
